	region
23177x18580	0.0
23494x18762	0.0
23177x18944	0.0
23494x19126	0.0
23177x19308	0.0
23494x19491	0.0
23177x19673	0.0
23494x19855	0.0
23177x20037	0.0
23494x20219	0.0
23177x20402	0.0
23494x20584	0.0
23177x20766	0.0
23494x20948	0.0
23177x21131	0.0
23494x21313	0.0
23177x21495	0.0
23494x21677	0.0
23177x21860	0.0
23494x22042	0.0
23177x22224	0.0
23495x22406	0.0
23177x22588	0.0
23495x22771	0.0
23178x22953	0.0
23495x23135	0.0
23178x23317	0.0
23495x23500	0.0
23178x23682	0.0
23495x23864	0.0
23178x24046	0.0
23495x24228	0.0
23178x24411	0.0
23495x24593	0.0
23178x24775	0.0
23495x24957	0.0
23178x25140	0.0
23495x25322	0.0
23178x25504	0.0
23495x25686	0.0
23178x25868	0.0
23495x26051	0.0
23178x26233	0.0
23495x26415	0.0
23178x26597	0.0
23495x26780	0.0
23178x26962	0.0
23495x27144	0.0
23178x27326	0.0
23495x27508	0.0
23178x27691	0.0
23496x27873	0.0
23808x5095	0.0
24126x5277	0.0
23808x5459	0.0
24126x5641	0.0
23809x5824	0.0
24126x6006	0.0
23809x6188	0.0
24126x6370	0.0
23809x6553	0.0
24126x6735	0.0
23809x6917	0.0
24126x7099	0.0
23809x7281	0.0
24126x7464	0.0
23809x7646	0.0
24126x7828	0.0
23809x8010	0.0
24126x8193	0.0
23809x8375	0.0
24126x8557	0.0
23809x8739	0.0
24126x8921	0.0
23809x9104	0.0
24126x9286	0.0
23809x9468	0.0
24126x9650	0.0
23809x9833	0.0
24126x10015	0.0
23809x10197	0.0
24126x10379	0.0
23809x10562	0.0
24127x10744	0.0
23809x10926	0.0
24127x11108	0.0
23810x11290	0.0
24127x11473	0.0
23810x11655	0.0
24127x11837	0.0
23810x12019	0.0
24127x12201	0.0
23810x12384	0.0
24127x12566	0.0
23810x12748	0.0
24127x12930	0.0
23810x13113	0.0
24127x13295	0.0
23810x13477	0.0
24127x13659	0.0
23810x13842	0.0
24127x14024	0.0
23810x14206	0.0
24127x14388	0.0
23810x14570	0.0
24127x14753	0.0
23810x14935	0.0
24127x15117	0.0
23810x15299	0.0
24127x15482	0.0
23810x15664	0.0
24127x15846	0.0
23810x16028	0.0
24128x16210	0.0
23810x16393	0.0
24128x16575	0.0
23811x16757	0.0
24128x16939	0.0
23811x17122	0.0
24128x17304	0.0
23811x17486	0.0
24128x17668	0.0
23811x17851	0.0
24128x18033	0.0
23811x18215	0.0
24128x18397	0.0
23811x18579	0.0
24128x18762	0.0
23811x18944	0.0
24128x19126	0.0
23811x19308	0.0
24128x19490	0.0
23811x19673	0.0
24128x19855	0.0
23811x20037	0.0
24128x20219	0.0
23811x20402	0.0
24128x20584	0.0
23811x20766	0.0
24128x20948	0.0
23811x21131	0.0
24128x21313	0.0
23811x21495	0.0
24129x21677	0.0
23811x21859	0.0
24129x22042	0.0
23812x22224	0.0
24129x22406	0.0
23812x22588	0.0
24129x22771	0.0
23812x22953	0.0
24129x23135	0.0
23812x23317	0.0
24129x23499	0.0
23812x23682	0.0
24129x23864	0.0
23812x24046	0.0
24129x24228	0.0
23812x24411	0.0
24129x24593	0.0
23812x24775	0.0
24129x24957	0.0
23812x25139	0.0
24129x25322	0.0
23812x25504	0.0
24129x25686	0.0
23812x25868	0.0
24129x26051	0.0
23812x26233	0.0
24129x26415	0.0
23812x26597	0.0
24129x26779	0.0
23812x26962	0.0
24130x27144	0.0
23812x27326	0.0
24130x27508	0.0
23813x27691	0.0
24130x27873	0.0
24443x5459	0.0
24760x5641	0.0
24443x5824	0.0
24760x6006	0.0
24443x6188	0.0
24760x6370	0.0
24443x6552	0.0
24760x6735	0.0
24443x6917	0.0
24760x7099	0.0
24443x7281	0.0
24760x7464	0.0
24443x7646	0.0
24760x7828	0.0
24443x8010	0.0
24760x8192	0.0
24443x8375	0.0
24760x8557	0.0
24443x8739	0.0
24760x8921	0.0
24443x9104	0.0
24760x9286	0.0
24443x9468	0.0
24760x9650	0.0
24443x9833	0.0
24761x10015	0.0
24443x10197	0.0
24761x10379	0.0
24444x10561	0.0
24761x10744	0.0
24444x10926	0.0
24761x11108	0.0
24444x11290	0.0
24761x11472	0.0
24444x11655	0.0
24761x11837	0.0
24444x12019	0.0
24761x12201	0.0
24444x12384	0.0
24761x12566	0.0
24444x12748	0.0
24761x12930	0.0
24444x13113	0.0
24761x13295	0.0
24444x13477	0.0
24761x13659	0.0
24444x13841	0.0
24761x14024	0.0
24444x14206	0.0
24761x14388	0.0
24444x14570	0.0
24761x14753	0.0
24444x14935	0.0
24761x15117	0.0
24444x15299	0.0
24762x15481	0.0
24444x15664	0.0
24762x15846	0.0
24445x16028	0.0
24762x16210	0.0
24445x16393	0.0
24762x16575	0.0
24445x16757	0.0
24762x16939	0.0
24445x17121	0.0
24762x17304	0.0
24445x17486	0.0
24762x17668	0.0
24445x17850	0.0
24762x18033	0.0
24445x18215	0.0
24762x18397	0.0
24445x18579	0.0
24762x18761	0.0
24445x18944	0.0
24762x19126	0.0
24445x19308	0.0
24762x19490	0.0
24445x19673	0.0
24762x19855	0.0
24445x20037	0.0
24762x20219	0.0
24445x20402	0.0
24762x20584	0.0
24445x20766	0.0
24763x20948	0.0
24445x21130	0.0
24763x21313	0.0
24446x21495	0.0
24763x21677	0.0
24446x21859	0.0
24763x22041	0.0
24446x22224	0.0
24763x22406	0.0
24446x22588	0.0
24763x22770	0.0
24446x22953	0.0
24763x23135	0.0
24446x23317	0.0
24763x23499	0.0
24446x23682	0.0
24763x23864	0.0
24446x24046	0.0
24763x24228	0.0
24446x24410	0.0
24763x24593	0.0
24446x24775	0.0
24763x24957	0.0
24446x25139	0.0
24763x25322	0.0
24446x25504	0.0
24763x25686	0.0
24446x25868	0.0
24763x26050	0.0
24446x26233	0.0
24764x26415	0.0
24446x26597	0.0
24764x26779	0.0
24447x26962	0.0
24764x27144	0.0
24447x27326	0.0
24764x27508	0.0
24447x27691	0.0
24764x27873	0.0
25077x5459	0.0
25394x5641	0.0
25077x5823	0.0
25394x6006	0.0
25077x6188	0.0
25394x6370	0.0
25077x6552	0.0
25394x6735	0.0
25077x6917	0.0
25394x7099	0.0
25077x7281	0.0
25394x7463	0.0
25077x7646	0.0
25394x7828	0.0
25077x8010	0.0
25394x8192	0.0
25077x8375	0.0
25394x8557	0.0
25077x8739	0.0
25394x8921	0.0
25077x9104	0.0
25395x9286	0.0
25078x9468	0.0
25395x9650	0.0
25078x9832	0.0
25395x10015	0.0
25078x10197	0.0
25395x10379	0.0
25078x10561	0.0
25395x10743	0.0
25078x10926	0.0
25395x11108	0.0
25078x11290	0.0
25395x11472	0.0
25078x11655	0.0
25395x11837	0.0
25078x12019	0.0
25395x12201	0.0
25078x12384	0.0
25395x12566	0.0
25078x12748	0.0
25395x12930	0.0
25078x13112	0.0
25395x13295	0.0
25078x13477	0.0
25395x13659	0.0
25078x13841	0.0
25395x14024	0.0
25078x14206	0.0
25395x14388	0.0
25078x14570	0.0
25396x14752	0.0
25078x14935	0.0
25396x15117	0.0
25079x15299	0.0
25396x15481	0.0
25079x15664	0.0
25396x15846	0.0
25079x16028	0.0
25396x16210	0.0
25079x16392	0.0
25396x16575	0.0
25079x16757	0.0
25396x16939	0.0
25079x17121	0.0
25396x17304	0.0
25079x17486	0.0
25396x17668	0.0
25079x17850	0.0
25396x18032	0.0
25079x18215	0.0
25396x18397	0.0
25079x18579	0.0
25396x18761	0.0
25079x18944	0.0
25396x19126	0.0
25079x19308	0.0
25396x19490	0.0
25079x19673	0.0
25396x19855	0.0
25079x20037	0.0
25397x20219	0.0
25079x20401	0.0
25397x20584	0.0
25080x20766	0.0
25397x20948	0.0
25080x21130	0.0
25397x21312	0.0
25080x21495	0.0
25397x21677	0.0
25080x21859	0.0
25397x22041	0.0
25080x22224	0.0
25397x22406	0.0
25080x22588	0.0
25397x22770	0.0
25080x22953	0.0
25397x23135	0.0
25080x23317	0.0
25397x23499	0.0
25080x23681	0.0
25397x23864	0.0
25080x24046	0.0
25397x24228	0.0
25080x24410	0.0
25397x24593	0.0
25080x24775	0.0
25397x24957	0.0
25080x25139	0.0
25397x25321	0.0
25080x25504	0.0
25398x25686	0.0
25080x25868	0.0
25398x26050	0.0
25081x26233	0.0
25398x26415	0.0
25081x26597	0.0
25398x26779	0.0
25081x26961	0.0
25398x27144	0.0
25081x27326	0.0
25398x27508	0.0
25081x27690	0.0
25398x27873	0.0
25711x5823	0.0
26028x6006	0.0
25711x6188	0.0
26028x6370	0.0
25711x6552	0.0
26028x6734	0.0
25711x6917	0.0
26028x7099	0.0
25711x7281	0.0
26028x7463	0.0
25711x7646	0.0
26028x7828	0.0
25711x8010	0.0
26028x8192	0.0
25711x8374	0.0
26029x8557	0.0
25712x8739	0.0
26029x8921	0.0
25712x9103	0.0
26029x9286	0.0
25712x9468	0.0
26029x9650	0.0
25712x9832	0.0
26029x10014	0.0
25712x10197	0.0
26029x10379	0.0
25712x10561	0.0
26029x10743	0.0
25712x10926	0.0
26029x11108	0.0
25712x11290	0.0
26029x11472	0.0
25712x11655	0.0
26029x11837	0.0
25712x12019	0.0
26029x12201	0.0
25712x12383	0.0
26029x12566	0.0
25712x12748	0.0
26029x12930	0.0
25712x13112	0.0
26029x13294	0.0
25712x13477	0.0
26029x13659	0.0
25712x13841	0.0
26030x14023	0.0
25713x14206	0.0
26030x14388	0.0
25713x14570	0.0
26030x14752	0.0
25713x14935	0.0
25713x15299	0.0
26030x15481	0.0
25713x15663	0.0
26030x15846	0.0
25713x16028	0.0
26030x16210	0.0
25713x16392	0.0
26030x16575	0.0
25713x16757	0.0
26030x16939	0.0
25713x17121	0.0
26030x17303	0.0
25713x17486	0.0
26030x17668	0.0
25713x17850	0.0
26030x18032	0.0
25713x18215	0.0
26030x18397	0.0
25713x18579	0.0
26030x18761	0.0
25713x18944	0.0
26030x19126	0.0
25713x19308	0.0
26031x19490	0.0
25714x19672	0.0
26031x19855	0.0
25714x20037	0.0
26031x20219	0.0
25714x20401	0.0
26031x20583	0.0
25714x20766	0.0
26031x20948	0.0
25714x21130	0.0
26031x21312	0.0
25714x21495	0.0
26031x21677	0.0
25714x21859	0.0
26031x22041	0.0
25714x22224	0.0
26031x22406	0.0
25714x22588	0.0
26031x22770	0.0
25714x22952	0.0
26031x23135	0.0
25714x23317	0.0
26031x23499	0.0
25714x23681	0.0
26031x23864	0.0
25714x24046	0.0
26031x24228	0.0
25714x24410	0.0
26031x24592	0.0
25714x24775	0.0
26032x24957	0.0
25715x25139	0.0
26032x25321	0.0
25715x25504	0.0
26032x25686	0.0
25715x25868	0.0
26032x26050	0.0
25715x26232	0.0
26032x26415	0.0
25715x26597	0.0
26032x26779	0.0
25715x26961	0.0
26032x27144	0.0
25715x27326	0.0
26032x27508	0.0
25715x27690	0.0
26032x27872	0.0
26345x6188	0.0
26345x6552	0.0
26662x6734	0.0
26345x6917	0.0
26662x7099	0.0
26345x7281	0.0
26662x7463	0.0
26345x7645	0.0
26663x7828	0.0
26346x8010	0.0
26663x8192	0.0
26346x8374	0.0
26663x8557	0.0
26346x8739	0.0
26663x8921	0.0
26346x9103	0.0
26663x9285	0.0
26346x9468	0.0
26663x9650	0.0
26346x9832	0.0
26663x10014	0.0
26346x10197	0.0
26663x10379	0.0
26346x10561	0.0
26663x10743	0.0
26346x10926	0.0
26663x11108	0.0
26346x11290	0.0
26663x11472	0.0
26346x11654	0.0
26663x11837	0.0
26346x12019	0.0
26663x12201	0.0
26346x12383	0.0
26663x12565	0.0
26346x12748	0.0
26663x12930	0.0
26346x13112	0.0
26664x13294	0.0
26347x13477	0.0
26664x13659	0.0
26347x13841	0.0
26347x14206	0.0
26347x14570	0.0
26347x16028	0.0
26347x16392	0.0
26664x16574	0.0
26347x16757	0.0
26664x16939	0.0
26347x17121	0.0
26664x17303	0.0
26347x17486	0.0
26664x17668	0.0
26347x17850	0.0
26664x18032	0.0
26347x18214	0.0
26664x18397	0.0
26347x18579	0.0
26665x18761	0.0
26348x18943	0.0
26665x19126	0.0
26348x19308	0.0
26348x19672	0.0
26348x20037	0.0
26665x20219	0.0
26348x20401	0.0
26665x20583	0.0
26348x20766	0.0
26665x20948	0.0
26348x21130	0.0
26665x21312	0.0
26348x21495	0.0
26665x21677	0.0
26348x21859	0.0
26665x22041	0.0
26348x22223	0.0
26665x22406	0.0
26348x22588	0.0
26665x22770	0.0
26348x22952	0.0
26665x23134	0.0
26348x23317	0.0
26665x23499	0.0
26348x23681	0.0
26665x23863	0.0
26348x24046	0.0
26666x24228	0.0
26349x24410	0.0
26666x24592	0.0
26349x24775	0.0
26666x24957	0.0
26349x25139	0.0
26666x25321	0.0
26349x25503	0.0
26666x25686	0.0
26349x25868	0.0
26666x26050	0.0
26349x26232	0.0
26666x26415	0.0
26349x26597	0.0
26666x26779	0.0
26349x26961	0.0
26666x27143	0.0
26349x27326	0.0
26666x27508	0.0
26349x27690	0.0
26666x27872	0.0
26979x6552	0.0
26979x6916	0.0
27297x7099	0.0
26980x7281	0.0
27297x7463	0.0
26980x7645	0.0
27297x7828	0.0
26980x8010	0.0
27297x8192	0.0
26980x8374	0.0
27297x8556	0.0
26980x8739	0.0
27297x8921	0.0
26980x9103	0.0
27297x9285	0.0
26980x9468	0.0
27297x9650	0.0
26980x9832	0.0
27297x10014	0.0
26980x10197	0.0
27297x10379	0.0
26980x10561	0.0
27297x10743	0.0
26980x10925	0.0
27297x11108	0.0
26980x11290	0.0
27297x11472	0.0
26980x11654	0.0
27297x11836	0.0
26980x12019	0.0
27297x12201	0.0
26980x12383	0.0
27298x12565	0.0
26981x12748	0.0
27298x12930	0.0
26981x13112	0.0
26981x17121	0.0
26981x17485	0.0
26981x17850	0.0
26982x18214	0.0
26982x18579	0.0
26982x19672	0.0
27299x20583	0.0
26982x20766	0.0
27299x20948	0.0
26982x21130	0.0
27299x21312	0.0
26982x21494	0.0
27299x21677	0.0
26982x21859	0.0
27299x22041	0.0
26982x22223	0.0
26982x22588	0.0
26983x24046	0.0
27300x24228	0.0
26983x24410	0.0
27300x24592	0.0
26983x24774	0.0
27300x24957	0.0
26983x25139	0.0
27300x25321	0.0
26983x25503	0.0
27300x25686	0.0
26983x25868	0.0
27300x26050	0.0
26983x26232	0.0
27300x26414	0.0
26983x26597	0.0
27300x26779	0.0
26983x26961	0.0
27300x27143	0.0
26983x27326	0.0
27300x27508	0.0
26983x27690	0.0
27300x27872	0.0
27614x7645	0.0
27614x8010	0.0
27614x8374	0.0
27931x8556	0.0
27614x8739	0.0
27931x8921	0.0
27614x9103	0.0
27931x9285	0.0
27614x9467	0.0
27931x9650	0.0
27614x9832	0.0
27931x10014	0.0
27614x10196	0.0
27931x10379	0.0
27614x10561	0.0
27931x10743	0.0
27614x10925	0.0
27931x11107	0.0
27614x11290	0.0
27932x11472	0.0
27614x11654	0.0
27932x11836	0.0
27615x12019	0.0
27615x12383	0.0
27616x20765	0.0
27933x21312	0.0
27616x21494	0.0
27616x21859	0.0
27617x24774	0.0
27617x25139	0.0
27617x25503	0.0
27617x25868	0.0
27617x26232	0.0
27617x26597	0.0
27617x26961	0.0
27617x27325	0.0
28248x9103	0.0
28248x9467	0.0
28248x9832	0.0
28248x10196	0.0
28248x10561	0.0
28248x10925	0.0
28249x11290	0.0
28249x11654	0.0
